airline_name,date,route ,origin,origin code,destination code,destination,layover 1,layover 2,overall_rating,seat_comfort_rating,cabin_staff_rating,inflight_entertainment_rating,value_money_rating
turkish-airlines,2015-07-26,hamburg|istanbul,hamburg,HAM,IST,istanbul,,,4,3,5,3,5
turkish-airlines,2015-07-25,pisa|istanbul,pisa,PSA,IST,istanbul,,,2.5,3,2,4,3
turkish-airlines,2015-07-23,sin|istanbul,sin,SIN,IST,istanbul,,,2.5,3,2,4,3
turkish-airlines,2015-07-23,istanbul|ulaanbaator,istanbul,IST,UBN,ulaanbaator,,,4.5,4,5,5,5
turkish-airlines,2015-07-17,munich|dubai,munich,MUC,DXB,dubai,,,2,5,4,5,4
turkish-airlines,2015-07-17,dubai|istanbul,dubai,DXB,IST,istanbul,,,5,4,5,5,5
turkish-airlines,2015-07-17,skopje|amsterdam,skopje,SKP,AMS,amsterdam,,,2.5,1,4,3,1
turkish-airlines,2015-07-17,amsterdam|istanbul,amsterdam,AMS,IST,istanbul,,,0.5,1,1,1,1
turkish-airlines,2015-07-16,cdg|saw,cdg,CDG,SAW,saw,,,0.5,1,1,1,1
turkish-airlines,2015-07-16,saw|cdg,saw,SAW,CDG,cdg,,,0.5,3,1,,1
turkish-airlines,2015-07-13,auh|bhx,auh,AUH,BHX,bhx,,,0.5,3,1,,1
turkish-airlines,2015-07-13,bhx|ist,bhx,BHX,IST,ist,,,4,4,4,3,5
turkish-airlines,2015-07-11,bangkok|istanbul,bangkok,BKK,IST,istanbul,,,5,5,5,2,5
turkish-airlines,2015-07-07,brussels|istanbul return,brussels,BRU,IST,istanbul return,,,1.5,2,2,3,3
turkish-airlines,2015-07-07,istanbul|london,istanbul,IST,LHR,london,,,1.5,2,2,3,3
turkish-airlines,2015-07-07,cph|ist,cph,CPH,IST,ist,,,5,4,5,5,5
turkish-airlines,2015-07-06,istanbul|los angeles,istanbul,IST,LAX,los angeles,,,3.5,4,4,,3
turkish-airlines,2015-07-05,istanbul|athens,istanbul,IST,ATH,athens,,,3.5,4,4,,5
turkish-airlines,2015-07-03,amsterdam|istanbul,amsterdam,AMS,IST,istanbul,,,2,2,2,1,3
turkish-airlines,2015-07-03,bos|istanbul,bos,BOS,IST,istanbul,,,0.5,2,1,3,2
turkish-airlines,2015-07-03,istanbul|istanbul,istanbul,IST,IST,istanbul,,,2.5,3,4,1,2
turkish-airlines,2015-07-01,bcn|jfk,bcn,BCN,JFK,jfk,,,4.5,4,4,4,4
turkish-airlines,2015-07-01,jfk|ist,jfk,JFK,IST,ist,,,0.5,5,5,5,2
turkish-airlines,2015-06-29,brussels|mumbai,brussels,BRU,BOM,mumbai,,,0.5,5,5,5,2
turkish-airlines,2015-06-29,mumbai|istanbul,mumbai,BOM,IST,istanbul,,,5,5,5,5,5
turkish-airlines,2015-06-28,sao paulo|dhaka,sao paulo,GRU,DAC,dhaka,,,5,5,5,5,5
turkish-airlines,2015-06-28,dhaka|ist,dhaka,DAC,IST,ist,,,3.5,3,3,4,5
turkish-airlines,2015-06-26,sof|ist,sof,SOF,IST,ist,,,3.5,3,3,4,5
turkish-airlines,2015-06-25,salzburg|tel aviv,salzburg,SZG,TLV,tel aviv,,,4.5,4,5,5,5
turkish-airlines,2015-06-25,tel aviv|istanbul,tel aviv,TLV,IST,istanbul,,,4.5,4,5,5,5
turkish-airlines,2015-06-23,dublin|belgrade,dublin,DUB,BEG,belgrade,,,3.5,4,3,3,4
turkish-airlines,2015-06-23,belgrade|istanbul,belgrade,BEG,IST,istanbul,,,4.5,4,5,3,4
turkish-airlines,2015-06-20,milan|tblisi,milan,MXP,TBS,tblisi,,,4.5,4,5,3,4
turkish-airlines,2015-06-20,tblisi|istanbul,tblisi,TBS,IST,istanbul,,,4,4,4,4,5
turkish-airlines,2015-06-19,taipei|dusseldorf,taipei,TPE,DUS,dusseldorf,,,4,4,4,4,5
turkish-airlines,2015-06-19,dusseldorf|istanbul,dusseldorf,DUS,IST,istanbul,,,3,2,2,3,2
turkish-airlines,2015-06-19,istanbul|houston,istanbul,IST,IAH,houston,,,3,2,2,3,2
turkish-airlines,2015-06-19,new york|istanbul,new york,JFK,IST,istanbul,,,3,3,2,3,3
turkish-airlines,2015-06-16,vienna-ist-rostov,vienna-ist-rostov,VIE,IST,,,,3,3,2,3,3
turkish-airlines,2015-06-16,vienna-ist-rostov,vienna-ist-rostov,IST,RVI,,,,3,3,2,3,3
turkish-airlines,2015-06-14,manchester|kuala lumpur,manchester,MAN,KUL,kuala lumpur,,,2,2,2,4,3
turkish-airlines,2015-06-14,kuala lumpur|istanbul,kuala lumpur,KUL,IST,istanbul,,,4.5,4,5,4,5
turkish-airlines,2015-06-13,istanbul|bangkok,istanbul,IST,BKK,bangkok,,,0.5,1,1,1,2
ukraine-international-airlines,2015-08-02,jfk|tel aviv,jfk,JFK,TLV,tel aviv,,,3.5,4,3,3,5
ukraine-international-airlines,2015-08-02,tel aviv|kiev,tel aviv,TLV,KBP,kiev,,,3.5,4,3,3,5
ukraine-international-airlines,2015-07-27,kbp|ods,kbp,KBP,ODS,ods,,,5,5,5,5,5
ukraine-international-airlines,2015-07-20,kbp|rix,kbp,KBP,RIX,rix,,,0.5,1,2,1,1
ukraine-international-airlines,2015-07-18,yerevan|warsaw,yerevan,EVN,WAW,warsaw,,,0.5,1,2,1,1
ukraine-international-airlines,2015-07-18,warsaw|kiev,warsaw,WAW,KBP,kiev,,,2,2,2,,2
ukraine-international-airlines,2015-07-16,kiev|prague,kiev,KBP,PRG,prague,,,5,5,5,4,4
ukraine-international-airlines,2015-06-29,kbp|vno,kbp,KBP,VNO,vno,,,1,1,1,1,1
ukraine-international-airlines,2015-06-28,amsterdam|kiev,amsterdam,AMS,KBP,kiev,,,1,1,1,1,1
ukraine-international-airlines,2015-06-17,athens|jfk,athens,ATH,JFK,jfk,,,1.5,1,2,,2
ukraine-international-airlines,2015-06-17,jfk|kiev,jfk,JFK,KBP,kiev,,,2.5,3,1,,3
ukraine-international-airlines,2015-06-16,beijing|kiev,beijing,PEK,KBP,kiev,,,0.5,2,2,,1
united-airlines,2015-08-01,bos|denver,bos,BOS,DEN,denver,,,2.5,1,1,3,5
united-airlines,2015-08-01,denver|denver,denver,DEN,DEN,denver,,,2.5,1,1,3,5
united-airlines,2015-07-31,psa|ord,psa,PSA,ORD,ord,,,4,4,5,2,4
united-airlines,2015-07-31,ord|muc,ord,ORD,MUC,muc,,,0.5,1,1,1,1
united-airlines,2015-07-29,boston|orlando,boston,BOS,MCO,orlando,,,0.5,1,1,1,1
united-airlines,2015-07-28,"sacramen|los angeles, ca",sacramen,SMF,LAX,"los angeles, ca",,,1.5,1,2,1,1
united-airlines,2015-07-28,"los angeles, ca|los angeles, ca","los angeles, ca",LAX,LAX,"los angeles, ca",,,1.5,1,2,1,1
united-airlines,2015-07-28,newark|rome,newark,EWR,FCO,rome,,,0.5,3,4,1,1
united-airlines,2015-07-27,glasgow|newark return,glasgow,GLA,EWR,newark return,,,0.5,1,3,1,1
united-airlines,2015-07-27,ewr|bru,ewr,EWR,BRU,bru,,,0.5,1,3,1,1
united-airlines,2015-07-27,newark|orlando,newark,EWR,MCO,orlando,,,4,5,1,5,3
united-airlines,2015-07-26,san diego|chicago,san diego,SAN,ORD,chicago,,,2.5,3,3,3,3
united-airlines,2015-07-26,buffalo|anchorage,buffalo,BUF,ANC,anchorage,,,1.5,3,1,1,2
united-airlines,2015-07-26,anchorage|chicago & sfo,anchorage,ANC,ORD,chicago & sfo,,,0.5,1,1,,1
united-airlines,2015-07-24,newark nj|aguadilla pr,newark nj,EWR,BQN,aguadilla pr,,,0.5,1,1,1,1
united-airlines,2015-07-24,mel|phl,mel,MEL,PHL,phl,,,0.5,1,1,,1
united-airlines,2015-07-24,phl|lax,phl,PHL,LAX,lax,,,0.5,1,1,,1
united-airlines,2015-07-23,anchorage ak|orlando fl,anchorage ak,ANC,MCO,orlando fl,,,0.5,1,1,,1
united-airlines,2015-07-23,orlando fl|san francisco,orlando fl,MCO,SFO,san francisco,,,4,4,4,4,4
united-airlines,2015-07-23,san francisco|las vegas,san francisco,SFO,LAS,las vegas,,,4,4,4,4,4
united-airlines,2015-07-22,newark|dublin,newark,EWR,DUB,dublin,,,0.5,1,3,2,1
united-airlines,2015-07-22,dublin|ron,dublin,DUB,YYZ,ron,,,0.5,1,3,2,1
united-airlines,2015-07-22,mbj|elp,mbj,MBJ,ELP,elp,,,0.5,1,1,1,1
united-airlines,2015-07-22,elp|iah,elp,ELP,IAH,iah,,,0.5,2,2,3,1
united-airlines,2015-07-20,denver|salt lake city,denver,DEN,SLC,salt lake city,,,0.5,2,2,3,1
united-airlines,2015-07-20,st louis|amsterdam,st louis,STL,AMS,amsterdam,,,0.5,1,2,,1
united-airlines,2015-07-20,amsterdam|chicago,amsterdam,AMS,ORD,chicago,,,0.5,1,2,,1
united-airlines,2015-07-19,newark|st. john's,newark,EWR,ANU,st. john's,,,0.5,1,1,1,1
united-airlines,2015-07-19,minneapolis|san jose,minneapolis,MSP,SJC,san jose,,,0.5,1,2,2,1
united-airlines,2015-07-19,washington dc|seattle,washington dc,IAD,SEA,seattle,,,0.5,1,2,2,1
united-airlines,2015-07-18,calgary|houston,calgary,YYC,IAH,houston,,,0.5,1,1,1,4
united-airlines,2015-07-18,tulsa|gunnison,tulsa,TUL,INI,gunnison,,,0.5,1,1,1,1
united-airlines,2015-07-18,gunnison|denver,gunnison,INI,DEN,denver,,,0.5,1,4,1,1
united-airlines,2015-07-18,chicago|moline,chicago,ORD,MLI,moline,,,0.5,2,1,1,1
united-airlines,2015-07-18,orange county ca|baltimore md,orange county ca,SNA,BWI,baltimore md,,,0.5,1,1,,1
united-airlines,2015-07-18,baltimore md|san francisco,baltimore md,BWI,SFO,san francisco,,,0.5,1,1,,1
united-airlines,2015-07-18,newark|detroit,newark,EWR,DTW,detroit,,,0.5,1,2,,1
united-airlines,2015-07-17,lax|jfk,lax,LAX,JFK,jfk,,,0.5,1,1,,1
united-airlines,2015-07-16,sfo|mallorca,sfo,SFO,PMI,mallorca,,,0.5,1,1,,1
united-airlines,2015-07-16,tpa|pdx,tpa,TPA,PDX,pdx,,,0.5,2,3,2,1
united-airlines,2015-07-16,pdx|iah,pdx,PDX,IAH,iah,,,5,5,5,5,5
united-airlines,2015-07-16,vancouver|san francisco,vancouver,YVR,SFO,san francisco,,,0.5,1,3,1,1
united-airlines,2015-07-15,jax|ewr,jax,JAX,EWR,ewr,,,0.5,1,1,,1
united-airlines,2015-07-15,mco|yvr,mco,MCO,YVR,yvr,,,0.5,1,1,,1
united-airlines,2015-07-15,yvr|denver,yvr,YVR,DEN,denver,,,4.5,5,4,4,5
united-airlines,2015-07-14,ord|yyz,ord,ORD,YYZ,yyz,,,1,2,2,1,2
united-airlines,2015-07-14,salt lake city|los angeles,salt lake city,SLC,LAX,los angeles,,,0.5,1,1,3,1
united-airlines,2015-07-14,los angeles|ron,los angeles,LAX,YYZ,ron,,,0.5,1,1,3,1
united-airlines,2015-07-14,seattle|orlando,seattle,SEA,MCO,orlando,,,1.5,1,2,,1
united-airlines,2015-07-13,new york|denver,new york,JFK,DEN,denver,,,0.5,2,2,,1
united-airlines,2015-07-13,denver|spokane,denver,DEN,GEG,spokane,,,0.5,2,2,,1
united-airlines,2015-07-13,houston|denver,houston,IAH,DEN,denver,,,0.5,1,1,,1
united-airlines,2015-07-13,new york|shreveport,new york,JFK,SHV,shreveport,,,3,3,1,,3
united-airlines,2015-07-13,shreveport|n,shreveport,SHV,JFK,n,,,3.5,3,2,,4
united-airlines,2015-07-13,iad|dfw,iad,IAD,DFW,dfw,,,0.5,1,1,,1
united-airlines,2015-07-13,orlando florida|newark nj,orlando florida,MCO,EWR,newark nj,,,0.5,1,1,1,1
united-airlines,2015-07-13,kansas city|detroit,kansas city,MCI,DTW,detroit,,,0.5,1,1,1,1
united-airlines,2015-07-11,orlando|manchester,orlando,MCO,MAN,manchester,,,1,2,1,,1
united-airlines,2015-07-11,manchester|n,manchester,MAN,JFK,n,,,0.5,1,1,1,1
united-airlines,2015-07-11,montreal|denver,montreal,YUL,DEN,denver,,,2,2,2,1,3
united-airlines,2015-07-11,denver|chicago,denver,DEN,ORD,chicago,,,5,4,5,4,5
united-airlines,2015-07-10,san francisco|chicago,san francisco,SFO,ORD,chicago,,,5,4,5,4,5
united-airlines,2015-07-09,houston|san diego,houston,IAH,SAN,san diego,,,0.5,2,3,1,1
united-airlines,2015-07-09,new jersey|punta cana,new jersey,EWR,PUJ,punta cana,,,0.5,2,3,1,1
united-airlines,2015-07-09,sacramen|seattle,sacramen,SMF,SEA,seattle,,,0.5,1,1,,1
united-airlines,2015-07-08,"bos|newark, o'hare",bos,BOS,EWR,"newark, o'hare",,,0.5,2,1,1,1
united-airlines,2015-07-08,"newark, o'hare|newark, o'hare","newark, o'hare",EWR,ORD,"newark, o'hare",,,0.5,1,3,,1
united-airlines,2015-07-08,"newark, o'hare|newark, o'hare","newark, o'hare",ORD,EWR,,,,0.5,1,3,,1
united-airlines,2015-07-08,cleveland|charlotte,cleveland,CLE,CLT,charlotte,,,0.5,1,1,,1
united-airlines,2015-07-08,charlotte|newark,charlotte,CLT,EWR,newark,,,4,4,5,4,4
united-airlines,2015-07-08,"newark, nj|msp","newark, nj",EWR,MSP,msp,,,4,4,5,4,4
united-airlines,2015-07-07,munich|newark,munich,MUC,EWR,newark,,,0.5,2,2,,1
united-airlines,2015-07-06,durango|sacramen,durango,DRO,SMF,sacramen,,,0.5,2,2,,1
united-airlines,2015-07-06,sacramen|denver,sacramen,SMF,DEN,denver,,,0.5,1,1,,1
united-airlines,2015-07-06,nrt|gdl,nrt,NRT,GDL,gdl,,,3.5,4,4,4,4
united-airlines,2015-07-06,gdl|iah,gdl,GDL,IAH,iah,,,0.5,3,3,,1
united-airlines,2015-07-03,tulsa|veracruz,tulsa,TUL,VER,veracruz,,,0.5,3,3,,1
united-airlines,2015-07-03,newark|halifax,newark,EWR,YHZ,halifax,,,1,2,1,1,2
united-airlines,2015-07-02,los angeles|fort myers,los angeles,LAX,RSW,fort myers,,,1,2,1,1,2
united-airlines,2015-07-02,miami|london,miami,MIA,LHR,london,,,0.5,1,1,,1
united-airlines,2015-07-02,london|newark,london,LHR,EWR,newark,,,0.5,1,1,,1
united-airlines,2015-07-02,sin|kyo,sin,SIN,KYO,kyo,,,0.5,1,2,1,1
united-airlines,2015-07-02,são paulo|zurich,são paulo,GRU,ZRH,zurich,,,0.5,1,3,1,1
united-airlines,2015-07-02,zurich|n,zurich,ZRH,JFK,n,,,0.5,1,3,1,1
united-airlines,2015-07-02,san diego|orlando,san diego,SAN,MCO,orlando,,,5,5,5,5,5
united-airlines,2015-07-02,orlando|n,orlando,MCO,JFK,n,,,0.5,1,1,1,1
united-airlines,2015-07-02,san|iah,san,SAN,IAH,iah,,,0.5,1,1,1,1
united-airlines,2015-07-01,naples|jacksonville,naples,NAP,JAX,jacksonville,,,0.5,1,1,1,1
united-airlines,2015-07-01,jacksonville|chicago,jacksonville,JAX,ORD,chicago,,,0.5,1,1,1,1
united-airlines,2015-07-01,hnl|atl,hnl,HNL,ATL,atl,,,0.5,2,1,1,1
united-airlines,2015-07-01,atl|sfo,atl,ATL,SFO,sfo,,,1.5,2,2,1,2
united-airlines,2015-06-30,sydney|san francisco,sydney,SYD,SFO,san francisco,,,1.5,2,2,1,2
united-airlines,2015-06-30,fargo|manchester,fargo,FAO,MAN,manchester,,,0.5,2,1,1,1
united-airlines,2015-06-29,new york|mumbai,new york,JFK,BOM,mumbai,,,0.5,2,1,1,1
united-airlines,2015-06-28,fra|sfo,fra,FRA,SFO,sfo,,,1.5,4,1,4,2
united-airlines,2015-06-28,okc|msp,okc,OKC,MSP,msp,,,1.5,3,3,1,1
united-airlines,2015-06-28,msp|ord,msp,MSP,ORD,ord,,,0.5,1,1,2,1
united-airlines,2015-06-26,denver|calgary,denver,DEN,YYC,calgary,,,0.5,1,1,1,1
united-airlines,2015-06-26,mdt|las,mdt,MDT,LAS,las,,,0.5,1,1,,1
united-airlines,2015-06-26,las|ord,las,LAS,ORD,ord,,,0.5,1,1,,1
united-airlines,2015-06-24,san francisco|kyo,san francisco,SFO,KYO,kyo,,,0.5,4,4,,2
united-airlines,2015-06-24,kyo|los angeles,kyo,KYO,LAX,los angeles,,,3.5,2,5,5,3
united-airlines,2015-06-22,vancouver|qui,vancouver,YVR,QUI,qui,,,3.5,2,5,5,3
united-airlines,2015-06-22,qui|n,qui,QUI,JFK,n,,,4,4,5,4,3
united-airlines,2015-06-22,sin|detroit,sin,SIN,DTW,detroit,,,2.5,4,2,4,3
united-airlines,2015-06-22,detroit|hkg/ord,detroit,DTW,ORD,hkg/ord,,,1.5,3,1,1,2
united-airlines,2015-06-20,san francisco|boston,san francisco,SFO,BOS,boston,,,1.5,3,1,1,2
united-airlines,2015-06-20,lax|cmh,lax,LAX,CMH,cmh,,,0.5,2,3,1,1
united-airlines,2015-06-20,cmh|ord,cmh,CMH,ORD,ord,,,0.5,2,3,1,1
united-airlines,2015-06-20,newark|amsterdam,newark,EWR,AMS,amsterdam,,,1.5,3,4,,2
united-airlines,2015-06-20,washington dulles|kuwait,washington dulles,IAD,KWI,kuwait,,,0.5,3,2,1,2
united-airlines,2015-06-19,chicago o'hare|milan,chicago o'hare,ORD,MXP,milan,,,0.5,3,2,1,2
united-airlines,2015-06-19,milan|newark,milan,MXP,EWR,newark,,,2,3,2,1,2
united-airlines,2015-06-19,sydney|new york,sydney,SYD,JFK,new york,,,0.5,1,1,2,1
united-airlines,2015-06-19,new york|los angeles,new york,JFK,LAX,los angeles,,,1.5,3,2,2,2
united-airlines,2015-06-19,honolulu|sfo,honolulu,HNL,SFO,sfo,,,1.5,3,2,2,2
united-airlines,2015-06-18,san an|denver,san an,SJU,DEN,denver,,,3,3,4,4,4
united-airlines,2015-06-18,denver|denver,denver,DEN,DEN,denver,,,3,3,4,4,4
united-airlines,2015-06-17,orlando|manchester,orlando,MCO,MAN,manchester,,,2,3,3,1,2
united-airlines,2015-06-17,manchester|n,manchester,MAN,JFK,n,,,0.5,2,2,,1
united-airlines,2015-06-17,muc|iad,muc,MUC,IAD,iad,,,0.5,2,2,,1
united-airlines,2015-06-16,atl|zrh,atl,ATL,ZRH,zrh,,,0.5,3,3,2,3
united-airlines,2015-06-16,zrh|ewr,zrh,ZRH,EWR,ewr,,,0.5,3,3,2,3
united-airlines,2015-06-16,chicago|los angeles,chicago,ORD,LAX,los angeles,,,4,5,5,4,5
united-airlines,2015-06-16,"newark, new jersey|del","newark, new jersey",EWR,DEL,del,,,0.5,2,2,,1
united-airlines,2015-06-16,cincinnati|chicago,cincinnati,CVG,ORD,chicago,,,0.5,2,2,,1
united-airlines,2015-06-16,newark airport|aruba,newark airport,EWR,AUA,aruba,,,0.5,3,3,1,1
united-airlines,2015-06-16,"newcastle|new york, newark",newcastle,NCL,JFK,"new york, newark",,,0.5,1,2,2,2
united-airlines,2015-06-16,houston|mexico city,houston,IAH,MEX,mexico city,,,1.5,4,2,,1
united-airlines,2015-06-16,den|grr,den,DEN,GRR,grr,,,0.5,1,2,1,1
united-airlines,2015-06-15,ron|albuquerque,ron,YYZ,ABQ,albuquerque,,,1,2,3,3,2
united-airlines,2015-06-15,den|nrt,den,DEN,NRT,nrt,,,0.5,1,1,2,1
united-airlines,2015-06-14,ord|nrt,ord,ORD,NRT,nrt,,,4.5,5,4,1,5
united-airlines,2015-06-14,beijng|washing,beijng,PEK,IAD,washing,,,0.5,1,1,1,1
united-airlines,2015-06-14,washing|n,washing,IAD,JFK,n,,,3.5,3,3,4,5
united-airlines,2015-06-14,"milwaukee, wi|los angeles & san francisco","milwaukee, wi",MKE,LAX,los angeles & san francisco,,,0.5,1,1,1,1
united-airlines,2015-06-14,los angeles & san francisco|denver,los angeles & san francisco,LAX,DEN,denver,,,0.5,1,1,1,1
united-airlines,2015-06-14,newark|brussel,newark,EWR,BRU,brussel,,,0.5,1,1,1,1
united-airlines,2015-06-14,"anchorage, alaska|new orleans","anchorage, alaska",ANC,MSY,new orleans,,,0.5,2,1,,1
united-airlines,2015-06-13,"tampa|portland, me",tampa,TPA,PDX,"portland, me",,,0.5,2,1,,1
united-airlines,2015-06-13,"portland, me|newark, nj","portland, me",PWM,EWR,"newark, nj",,,0.5,1,1,1,1
united-airlines,2015-06-13,norfolk|jacksonville,norfolk,ORF,JAX,jacksonville,,,0.5,1,1,1,1
united-airlines,2015-06-13,jacksonville|n,jacksonville,JAX,JFK,n,,,0.5,1,1,1,1
united-airlines,2015-06-13,ron|sydney,ron,YYZ,SYD,sydney,,,0.5,1,1,1,1
united-airlines,2015-06-13,ewr|sju,ewr,EWR,SJU,sju,,,0.5,1,1,1,1
united-airlines,2015-06-13,tpa-iad-lhr,tpa-iad-lhr,TPA,IAD,,,,0.5,1,1,1,1
united-airlines,2015-06-13,tpa-iad-lhr,tpa-iad-lhr,IAD,LHR,,,,0.5,1,1,1,1
united-airlines,2015-06-12,chicago|tampa,chicago,ORD,TPA,tampa,,,1,1,1,1,1
united-airlines,2015-06-11,newark|tel aviv,newark,EWR,TLV,tel aviv,,,1,1,1,4,2
us-airways,2015-07-27,orlando|philadelphia,orlando,MCO,PHL,philadelphia,,,3.5,5,5,5,5
us-airways,2015-07-20,lax|austin,lax,LAX,AUS,austin,,,5,5,5,5,5
us-airways,2015-07-19,sju|lax,sju,SJU,LAX,lax,,,4,3,4,4,4
us-airways,2015-07-19,lax|clt,lax,LAX,CLT,clt,,,0.5,2,1,,1
us-airways,2015-07-19,orlando|portland,orlando,MCO,PDX,portland,,,5,,4,,4
us-airways,2015-07-19,portland|phoenix,portland,PDX,PHX,phoenix,,,0.5,3,2,1,1
us-airways,2015-07-18,lga|ilm,lga,LGA,ILM,ilm,,,0.5,3,2,1,1
us-airways,2015-07-18,dfw|orf,dfw,DFW,ORF,orf,,,2,3,1,1,3
us-airways,2015-07-17,orlando|glasgow,orlando,MCO,GLA,glasgow,,,2,3,1,1,3
us-airways,2015-07-17,glasgow|philadelphia,glasgow,GLA,PHL,philadelphia,,,0.5,1,1,,1
us-airways,2015-07-16,bos|dfw,bos,BOS,DFW,dfw,,,1,2,4,1,1
us-airways,2015-07-16,dfw|clt,dfw,DFW,CLT,clt,,,0.5,2,2,1,1
us-airways,2015-07-14,portland|grand rapids,portland,PDX,GRR,grand rapids,,,0.5,2,2,1,1
us-airways,2015-07-14,grand rapids|dallas,grand rapids,GRR,DFW,dallas,,,1.5,3,1,1,2
us-airways,2015-07-13,bakersfield|charlotte,bakersfield,BFL,CLT,charlotte,,,1.5,3,1,1,2
us-airways,2015-07-13,charlotte|phoenix,charlotte,CLT,PHX,phoenix,,,0.5,1,1,1,1
us-airways,2015-07-12,new orleans|philadelphia,new orleans,MSY,PHL,philadelphia,,,0.5,1,1,1,1
us-airways,2015-07-12,philadelphia|chicago,philadelphia,PHL,ORD,chicago,,,0.5,1,1,,1
us-airways,2015-07-12,bwi|phl,bwi,BWI,PHL,phl,,,0.5,1,1,,1
us-airways,2015-07-11,baltimore|charleston,baltimore,BWI,CHS,charleston,,,5,5,5,,4
us-airways,2015-07-11,st louis|charlotte|new york,st louis,STL,CLT,charlotte,,,5,5,5,,4
us-airways,2015-07-11,st louis|charlotte|new york,st louis,CLT,JFK,,,,5,5,5,,4
us-airways,2015-07-10,philadelphia|new york lga,philadelphia,PHL,LGA,new york lga,,,0.5,3,2,,1
us-airways,2015-07-10,philadelphia|los angeles,philadelphia,PHL,LAX,los angeles,,,0.5,1,5,,1
us-airways,2015-07-09,cancun|philadelphia then buffalo,cancun,CUN,PHL,philadelphia then buffalo,new york,,5,5,5,,5
us-airways,2015-07-09,cancun|philadelphia then buffalo,cancun,PHL,BUF,,,,5,5,5,,5
us-airways,2015-07-07,chicago|las vegas,chicago,ORD,LAS,las vegas,,,3,5,5,,5
us-airways,2015-07-07,las vegas|phoenix,las vegas,LAS,PHX,phoenix,,,0.5,1,2,,3
us-airways,2015-07-06,orlando|albuquerque,orlando,MCO,ABQ,albuquerque,,,3,4,4,1,3
us-airways,2015-07-06,albuquerque|dallas,albuquerque,ABQ,DFW,dallas,,,0.5,3,3,,1
us-airways,2015-07-06,phoenix|tampa,phoenix,PHX,TPA,tampa,,,0.5,3,3,,1
us-airways,2015-07-02,"cabo san lucas, mx|omaha, ne","cabo san lucas, mx",CSW,OMA,"omaha, ne",,,0.5,1,1,,1
us-airways,2015-07-02,myrtle beach|newark,myrtle beach,MYR,EWR,newark,,,0.5,1,1,,1
us-airways,2015-07-02,newark|charlotte,newark,EWR,CLT,charlotte,,,1.5,2,3,,1
us-airways,2015-07-01,phoenix|minneapolis,phoenix,PHX,MSP,minneapolis,,,1,2,2,,1
us-airways,2015-06-29,charlotte|phoenix,charlotte,CLT,PHX,phoenix,,,0.5,1,3,,2
us-airways,2015-06-29,ewn|pwm,ewn,EWN,PWM,pwm,,,0.5,1,3,,2
us-airways,2015-06-29,pwm|clt,pwm,PWM,CLT,clt,,,0.5,1,1,1,1
us-airways,2015-06-26,hartford|anchorage,hartford,BDL,ANC,anchorage,,,1,2,2,,1
us-airways,2015-06-26,anchorage|bos,anchorage,ANC,BOS,bos,,,1,1,2,,2
us-airways,2015-06-24,msp|yul,msp,MSP,YUL,yul,,,1,1,2,,2
us-airways,2015-06-24,yul|phl,yul,YUL,PHL,phl,,,0.5,2,1,,1
us-airways,2015-06-22,philadelphia|baltimore,philadelphia,PHL,BWI,baltimore,,,0.5,2,1,,1
us-airways,2015-06-21,"new bern, north carolina|moline, illinois","new bern, north carolina",CLT,MLI,"moline, illinois",,,2.5,1,3,,4
us-airways,2015-06-21,"moline, illinois|chicago, illinois","moline, illinois",ORD,ORD,"chicago, illinois",,,2.5,1,3,,4
us-airways,2015-06-20,muc|clt,muc,MUC,CLT,clt,,,3.5,3,3,,3
us-airways,2015-06-20,clt|phl,clt,CLT,PHL,phl,,,0.5,1,1,1,1
us-airways,2015-06-18,dublin|charlotte,dublin,DUB,CLT,charlotte,,,0.5,1,1,1,1
us-airways,2015-06-17,cabo san lucas|phoenix,cabo san lucas,CSW,PHX,phoenix,,,4.5,4,4,5,4
us-airways,2015-06-17,"tampa, fl|lis","tampa, fl",MIA,LIS,lis,,,4.5,4,4,5,4
us-airways,2015-06-17,lis|philadelphia,lis,LIS,PHL,philadelphia,,,5,4,5,5,5
us-airways,2015-06-15,philadelphia|denver,philadelphia,PHL,DEN,denver,,,0.5,2,2,,1
us-airways,2015-06-14,omaha|hawaii,omaha,OMA,HNL,hawaii,,,1,2,2,,1
vanilla-air,2015-06-23,tpe|nrt,tpe,TPE,NRT,nrt,,,1,2,2,,1
vietjetair,2015-07-14,tpe|sgn,tpe,TPE,SGN,sgn,,,0.5,1,3,,1
vietjetair,2015-07-09,hanoi|ho chi minh,hanoi,HAN,SGN,ho chi minh,,,0.5,1,1,1,1
vietnam-airlines,2015-08-01,london|hanoi,london,LHR,HAN,hanoi,,,3.5,2,4,,5
vietnam-airlines,2015-07-30,han-hui-han,han-hui-han,HAN,HUI,,,,3.5,3,3,,5
vietnam-airlines,2015-07-30,han-hui-han,han-hui-han,HUI,HAN,,,,3.5,3,3,,5
vietnam-airlines,2015-07-29,syd|sgn,syd,SYD,SGN,sgn,,,0.5,1,1,1,1
vietnam-airlines,2015-07-23,london gatwick|ho chi minh city,london gatwick,LGW,SGN,ho chi minh city,,,4,4,4,3,5
vietnam-airlines,2015-07-23,sydney|saigon,sydney,SYD,SGN,saigon,,,3.5,4,2,,5
vietnam-airlines,2015-07-22,hanoi|ho chi minh city,hanoi,HAN,SGN,ho chi minh city,,,1.5,4,1,2,4
